Player,Pitcher,T,PA,AB,H,2B,3B,HR,RBI,BB,SO,BA,OBP,SLG,OPS,SH,SF,IBB,HBP,GIDP,Current Tm,Player-additional
Jose Abreu,Jason Adam,R,2,2,1,0,0,0,0,0,1,0.5,0.5,0.5,1,0,0,0,0,0,TBD,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=adam--001jas&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,Tyler Anderson,L,2,0,0,0,0,0,0,2,0,,1,,,0,0,0,0,0,ANA,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=anders001tyl&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,Jaime Barría,R,2,2,1,1,0,0,0,0,0,0.5,0.5,1,1.5,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=barria000jai&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,Félix Bautista,R,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=bautis002fel&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,José Berríos,R,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,TOR,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=berrio000jos&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,Phil Bickford,R,2,2,1,0,0,0,0,0,0,0.5,0.5,0.5,1,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=bickfo000phi&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,Paul Blackburn,R,2,2,1,0,0,0,0,0,0,0.5,0.5,0.5,1,0,0,0,0,0,OAK,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=blackb000pau&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,Ronald Bolaños,R,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=bolano001ron&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,John Brebbia,R,2,1,0,0,0,0,0,1,0,0,0.5,0,0.5,0,0,0,0,0,CHW,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=brebbi000joh&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,Adam Cimber,R,2,1,0,0,0,0,0,1,0,0,0.5,0,0.5,0,0,0,0,0,ANA,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=cimber000ada&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,Alex Cobb,R,2,2,1,0,0,0,0,0,0,0.5,0.5,0.5,1,0,0,0,0,0,SFG,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=cobb--001ale&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,Carlos Estévez,R,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,ANA,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=esteve002car&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,Alex Faedo,R,2,1,1,0,0,0,1,1,0,1,1,1,2,0,0,0,0,0,DET,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=faedo-000ale&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,Luis García,R,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANA,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=garcia011lui&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,Rony García,R,2,2,1,0,0,1,2,0,0,0.5,0.5,2,2.5,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=garcia003ron&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,Yimi García,R,2,1,1,0,0,0,0,1,0,1,1,1,2,0,0,0,0,0,TOR,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=garcia001yim&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,Ralph Garza,R,2,2,1,0,0,0,0,0,0,0.5,0.5,0.5,1,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=garza-000ral&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,Luis Gil,R,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=gil---003lui&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,Nick Gordon,R,2,2,1,1,0,0,0,0,0,0.5,0.5,1,1.5,0,0,0,0,0,FLA,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=gordon000nic&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,Carlos Hernández,R,2,0,0,0,0,0,0,2,0,,1,,,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=hernan026car&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,Rich Hill,L,2,2,1,1,0,0,0,0,0,0.5,0.5,1,1.5,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=hill--002ric&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,Sean Hjelle,R,2,2,2,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,SFG,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=hjelle000sea&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,Clay Holmes,R,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYY,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=holmes002cla&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,Spencer Howard,R,2,2,2,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=howard000spe&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,Daniel Hudson,R,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,LAD,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=hudson002dan&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,James Karinchak,R,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLE,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=karinc000jam&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,John King,L,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=king--012joh&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,Corey Kluber,R,2,2,1,0,0,1,2,0,0,0.5,0.5,2,2.5,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=kluber001cor&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,Zach Logue,L,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=logue-000zac&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,Phil Maton,R,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TBD,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=maton-000phi&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,Chris Mazza,R,2,1,1,0,0,0,0,1,0,1,1,1,2,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=mazza-000chr&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,Daniel Mengden,R,2,2,1,1,0,0,0,0,1,0.5,0.5,1,1.5,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=mengde000dan&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,Tyson Miller,R,2,1,1,0,0,0,0,1,0,1,1,1,2,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=miller000tys&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,Jordan Montgomery,L,2,2,1,0,0,0,0,0,0,0.5,0.5,0.5,1,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=montgo000jor&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,Matt Moore,L,2,1,0,0,0,0,0,1,0,0,0.5,0,0.5,0,0,0,0,0,ANA,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=moore-001mat&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,Andrés Muñoz,R,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,SEA,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=munoz-000and&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,Daniel Norris,L,2,1,0,0,0,0,0,1,0,0,0.5,0,0.5,0,0,0,0,1,,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=norris000dan&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,David Phelps,R,2,1,0,0,0,0,0,1,0,0,0.5,0,0.5,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=phelps001dav&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,Austin Pruitt,R,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=pruitt000aus&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,A.J. Puk,L,2,1,0,0,0,0,0,1,0,0,0.5,0,0.5,0,0,0,0,0,FLA,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=puk---000aj-&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,Elvin Rodríguez,R,2,1,0,0,0,0,0,1,0,0,0.5,0,0.5,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=rodrig004elv&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,Jordan Romano,R,2,2,2,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,TOR,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=romano000jor&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,Joe Ryan,R,2,2,1,1,0,0,1,0,0,0.5,0.5,1,1.5,0,0,0,0,0,MIN,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=ryan--002joe&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,Hyun Jin Ryu,L,2,2,1,0,0,1,2,0,1,0.5,0.5,2,2.5,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=ryu---000hye&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,Nick Sandlin,R,2,1,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,1,0,CLE,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=sandli000nic&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,Clarke Schmidt,R,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYY,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=schmid001cla&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,JP Sears,L,2,2,2,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,OAK,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=sears-000jp-&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,Chase Silseth,R,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANA,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=silset000cha&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,Devin Smeltzer,L,2,1,1,0,0,0,0,1,0,1,1,1,2,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=smeltz000dev&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,Josh Staumont,R,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,MIN,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=staumo000jos&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,Caleb Thielbar,L,2,2,2,2,0,0,1,0,0,1,1,2,3,0,0,0,0,0,MIN,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=thielb001cal&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,Louie Varland,R,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,MIN,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=varlan000lou&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,Will Vest,R,2,1,0,0,0,0,0,1,0,0,0.5,0,0.5,0,0,0,0,0,DET,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=vest--000wil&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,Michael Wacha,R,2,2,1,1,0,0,0,0,0,0.5,0.5,1,1.5,0,0,0,0,0,KCR,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=wacha-001mic&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,Mitch White,R,2,2,1,0,0,0,0,0,0,0.5,0.5,0.5,1,0,0,0,0,0,TOR,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=white-000mit&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,Ryan Yarbrough,L,2,1,0,0,0,0,0,1,0,0,0.5,0,0.5,0,0,0,0,0,LAD,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=yarbro000rya&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,Matt Wisler,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=wisler000mat&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,Kolby Allard,L,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=allard000kol&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,Yency Almonte,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHC,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=almont000yen&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,Shawn Armstrong,R,1,0,0,0,0,0,0,0,0,,1,,,0,0,0,1,0,TBD,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=armstr001sha&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,Joe Barlow,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=barlow000joe&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,Tucker Barnhart,R,1,1,1,1,0,0,0,0,0,1,1,2,3,0,0,0,0,0,ARI,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=barnha001tuc&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,Jalen Beeks,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,COL,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=beeks-000jal&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,Brandon Bielak,R,1,0,0,0,0,0,0,1,0,,1,,,0,0,0,0,0,HOU,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=bielak000bra&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,Jake Bird,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,COL,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=bird--000jak&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,Brock Burke,L,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,TEX,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=burke-001bro&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,Matt Bush,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=bush--001mat&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,Anthony Castro,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=castro004ant&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,Miguel Castro,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARI,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=castro000mig&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,Andrew Chafin,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DET,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=chafin000and&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,Kody Clemens,R,1,1,1,1,0,0,0,0,0,1,1,2,3,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=clemen000kod&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,Danny Coulombe,L,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,BAL,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=coulom001dan&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,Tyler Danish,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=danish000tyl&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,Austin Davis,L,1,1,1,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=davis-003aus&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,Jake Diekman,L,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NYM,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=diekma001jac&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,Camilo Doval,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SFG,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=doval-000cam&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,Calvin Faucher,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FLA,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=fauche000cal&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,Matt Festa,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=festa-000mat&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,J.P. Feyereisen,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=feyere000jp-&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,Chris Flexen,R,1,0,0,0,0,0,1,0,0,,0,,,0,1,0,0,0,CHW,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=flexen000chr&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,Matt Gage,L,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=gage--002mat&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,Jarlín García,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=garcia000jar&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,Amir Garrett,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=garret000ami&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,Chad Green,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOR,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=green-006cha&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,Louis Head,R,1,1,1,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=head--000lou&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,Jimmy Herget,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=herget000jim&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,Zach Jackson,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OAK,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=jackso002zac&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,Michael King,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SDP,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=king--000mik&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,Andrew Kittredge,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STL,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=kittre001and&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,Joey Krehbiel,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=krehbi000jos&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,Justin Lawrence,R,1,1,1,0,0,1,1,0,0,1,1,4,5,0,0,0,0,0,COL,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=lawren000jus&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,Sam Long,L,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=long--003sam&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,Jorge López,R,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NYM,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=lopez-006jor&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,Aaron Loup,L,1,1,1,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=loup--001aar&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,Lucas Luetge,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=luetge001luc&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,Tyler Mahle,R,1,1,1,0,0,0,1,0,0,1,1,1,2,0,0,0,0,0,TEX,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=mahle-000tyl&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,Yunior Marté,R,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,PHI,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=marte-000yun&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,Brett Martin,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=martin003bre&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,Seth Martinez,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HOU,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=martin000set&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,Mike Mayers,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=mayers000mik&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,Tim Mayza,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOR,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=mayza-000tim&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,Kirk McCarty,L,1,1,1,0,0,0,1,0,0,1,1,1,2,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=mccart000kir&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,David McKay,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=mckay-002dav&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,Trevor Megill,R,1,0,0,0,0,0,0,1,0,,1,,,0,0,0,0,0,MIL,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=megill000tre&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,Mark Melancon,R,1,1,1,0,0,0,1,0,0,1,1,1,2,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=melanc001mar&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,Wyatt Mills,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=mills-000wya&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,Anthony Misiewicz,L,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=misiew000ant&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,Sam Moll,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=moll--000sam&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,Rafael Montero,R,1,0,0,0,0,0,0,1,0,,1,,,0,0,1,0,0,HOU,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=monter000raf&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,Eli Morgan,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CLE,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=morgan000eli&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,Reyes Moronta,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=moront000rey&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,Penn Murfee,R,1,1,1,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,HOU,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=murfee000pen&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,Oliver Ortega,R,1,1,1,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,HOU,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=ortega000oli&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,Elvis Peguero,R,1,1,1,1,0,0,2,0,0,1,1,2,3,0,0,0,0,0,MIL,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=peguer000elv&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,Wily Peralta,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=peralt001wil&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,Cionel Pérez,L,1,1,1,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,BAL,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=perez-000cio&year_min=2022&year_max=2022&seasons_type=forall
