Player,H_T,Pitcher,P_T,PA,AB,H,2B,3B,HR,RBI,BB,SO,BA,OBP,SLG,OPS,SH,SF,IBB,HBP,GIDP,Current Tm,Player-additional
Juan Soto,L,Michael Tonkin,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYM,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=tonkin001mic&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Justin Topa,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MIN,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=topa--000jus&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Jacob Webb,R,1,0,0,0,0,0,0,1,0,,1,,,0,0,1,0,0,BAL,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=webb--003jac&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Trevor Stephan,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLE,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=stepha000tre&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Robert Stephenson,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANA,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=stephe006rob&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Andrew Vasquez,L,1,0,0,0,0,0,0,1,0,,1,,,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=vasque002and&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Alex Vesia,L,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,LAD,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=vesia-000ale&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Nick Vespi,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=vespi-000nic&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Victor Vodnik,R,1,1,1,0,0,0,1,0,0,1,1,1,2,0,0,0,0,0,COL,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=vodnik000vic&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Will Smith,L,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,KCR,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=smith-058wil&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Drew Smith,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYM,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=smith-000dre&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Jorge Alcalá,R,1,1,1,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,MIN,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=alcala000jor&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Scott Alexander,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,OAK,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=alexan001sco&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Yency Almonte,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHC,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=almont000yen&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Javier Assad,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHC,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=assad-000jav&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Sam Bachman,R,1,1,1,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,ANA,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=bachma000sam&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Tanner Banks,L,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CHW,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=banks-000tan&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Daniel Bard,R,1,0,0,0,0,0,0,1,0,,1,,,0,0,0,0,0,COL,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=bard--001dan&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Scott Barlow,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLE,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=barlow000sco&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Jacob Barnes,R,1,0,0,0,0,0,0,1,0,,1,,,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=barnes002jac&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Félix Bautista,R,1,0,0,0,0,0,0,1,0,,1,,,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=bautis002fel&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Matt Brash,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEA,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=brash-001mat&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Huascar Brazobán,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=brazob000hua&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Justin Bruihl,L,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=bruihl000jus&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Matt Carasiti,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=carasi001mat&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Max Castillo,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=castil000max&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Slade Cecconi,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=ceccon000sla&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Aroldis Chapman,L,1,0,0,0,0,0,0,1,0,,1,,,0,0,0,0,0,PIT,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=chapma001aro&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Jesse Chavez,R,1,0,0,0,0,0,0,1,0,,1,,,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=chavez001jes&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,José Cisnero,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANA,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=cisner002jos&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Taylor Clarke,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,MIL,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=clarke000tay&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Roansy Contreras,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PIT,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=contre000roa&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Xzavion Curry,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLE,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=curry-000xza&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,John Curtiss,R,1,0,0,0,0,0,0,1,0,,1,,,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=curtis008joh&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Tucker Davidson,L,1,0,0,0,0,0,0,1,0,,1,,,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=davids000tuc&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Yerry De Los Santos,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=deloss000yer&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Alexis Díaz,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CIN,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=diaz--015ale&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Camilo Doval,R,1,0,0,0,0,0,0,1,0,,1,,,0,0,1,0,0,SFG,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=doval-000cam&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Tommy Doyle,R,1,1,1,0,0,1,3,0,0,1,1,4,5,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=doyle-001tom&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Lucas Erceg,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OAK,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=erceg-000luc&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Paolo Espino,R,1,1,1,0,0,0,1,0,0,1,1,1,2,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=espino001pao&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Jeremiah Estrada,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=estrad000jer&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Buck Farmer,R,1,1,1,0,0,1,3,0,0,1,1,4,5,0,0,0,0,0,CIN,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=farmer001geo&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Caleb Ferguson,L,1,1,1,0,0,0,1,0,0,1,1,1,2,0,0,0,0,0,NYY,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=fergus000cal&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Kyle Finnegan,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,WSN,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=finneg000kyl&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Chris Flexen,R,1,1,1,1,0,0,1,0,0,1,1,2,3,0,0,0,0,0,CHW,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=flexen000chr&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Dylan Floro,R,1,0,0,0,0,0,0,1,0,,1,,,0,0,1,0,0,WSN,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=floro-001dyl&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Luis Frías,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,ARI,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=frias-000lui&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Shintaro Fujinami,R,1,0,0,0,0,0,0,1,0,,1,,,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=fujina000shi&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Deivi García,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHW,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=garcia000dei&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Yimi García,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,TOR,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=garcia001yim&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Victor González,L,1,1,1,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,NYY,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=gonzal007vic&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Michael Grove,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,LAD,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=grove-000mic&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Javy Guerra,R,1,0,0,0,0,0,0,1,0,,1,,,0,0,1,0,0,,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=guerra000jav&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Grant Hartwig,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=hartwi000gra&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Ryan Helsley,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,STL,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=helsle000rya&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Sam Hentges,L,1,1,1,0,0,1,1,0,0,1,1,4,5,0,0,0,0,0,CLE,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=hentge000sam&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Carlos Hernández,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=hernan026car&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Jeff Hoffman,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PHI,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=hoffma002jef&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Gavin Hollowell,R,1,1,1,1,0,0,0,0,0,1,1,2,3,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=hollow000gav&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Clay Holmes,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYY,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=holmes002cla&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Adrian Houser,R,1,1,1,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,NYM,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=houser000adr&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Bryan Hudson,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MIL,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=hudson001bry&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Kyle Hurt,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAD,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=hurt--000kyl&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Jay Jackson,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MIN,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=jackso001jay&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Kenley Jansen,R,1,0,0,0,0,0,0,1,0,,1,,,0,0,0,0,0,BOS,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=jansen001ken&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Griffin Jax,R,1,0,0,0,0,0,0,1,0,,1,,,0,0,1,0,0,MIN,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=jax---000gri&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Joe Kelly,R,1,0,0,0,0,0,0,1,0,,1,,,0,0,0,0,0,LAD,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=kelly-002joe&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Michael King,R,1,0,0,0,0,0,0,1,0,,1,,,0,0,0,0,0,SDP,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=king--000mik&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Tyler Kinley,R,1,1,1,0,0,1,1,0,0,1,1,4,5,0,0,0,0,0,COL,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=kinley000tyl&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Matt Koch,R,1,1,1,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=koch--001mat&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Alex Lange,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DET,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=lange-000ale&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Casey Lawrence,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=lawren001cas&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,José Leclerc,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,TEX,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=lecler000jos&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Mark Leiter Jr.,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CHC,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=leiter002mar&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Matthew Liberatore,L,1,1,1,1,0,0,0,0,0,1,1,2,3,0,0,0,0,0,STL,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=libera000mat&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Jorge López,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYM,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=lopez-006jor&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Easton Lucas,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=lucas-000eas&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Andrés Machado,R,1,0,0,0,0,0,0,1,0,,1,,,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=machad002and&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Matt Manning,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=mannin002mat&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Joe Mantiply,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARI,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=mantip001jos&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Phil Maton,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TBD,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=maton-000phi&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Mike Mayers,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=mayers000mik&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Tim Mayza,L,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,TOR,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=mayza-000tim&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,T.J. McFarland,L,1,0,0,0,0,0,0,1,0,,1,,,0,0,0,0,0,OAK,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=mcfarl001tj-&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Nick Mears,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,COL,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=mears-000nic&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Víctor Mederos,R,1,0,0,0,0,0,0,1,0,,1,,,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=medero000vic&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Mason Miller,R,1,0,0,0,0,0,1,0,0,,0,,,0,1,0,0,0,OAK,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=miller002mas&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Shelby Miller,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,DET,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=miller002she&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Alec Mills,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=mills-000ale&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Anthony Misiewicz,L,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=misiew000ant&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Carmen Mlodzinski,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PIT,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=mlodzi000car&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Rafael Montero,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,HOU,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=monter000raf&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Dauri Moreta,R,1,0,0,0,0,0,0,1,0,,1,,,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=moreta000dau&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Andrés Muñoz,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,SEA,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=munoz-000and&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Andrew Nardi,L,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,FLA,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=nardi-001and&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Kyle Nelson,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARI,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=nelson000kyl&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Luis Ortiz,R,1,1,1,1,0,0,1,0,0,1,1,2,3,0,0,0,0,0,PHI,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=ortiz-008lui&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Emilio Pagán,R,1,1,1,1,0,0,0,0,0,1,1,2,3,0,0,0,0,0,CIN,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=pagan-000emi&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Joel Payamps,R,1,1,1,0,0,1,2,0,0,1,1,4,5,0,0,0,0,0,MIL,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=payamp000joe&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Nate Pearson,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOR,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=pearso000nat&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Sammy Peralta,L,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=peralt000sam&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Ángel Perdomo,L,1,1,1,0,0,1,1,0,0,1,1,4,5,0,0,0,0,0,ATL,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=perdom000ang&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Cionel Pérez,L,1,1,1,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,BAL,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=perez-000cio&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Francisco Pérez,L,1,0,0,0,0,0,0,1,0,,1,,,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=perez-018fra&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Nick Pivetta,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOS,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=pivett000nic&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Ryan Pressly,R,1,1,1,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,HOU,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=pressl002rya&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,A.J. Puk,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FLA,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=puk---000aj-&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Erasmo Ramírez,R,1,1,1,0,0,1,1,0,0,1,1,4,5,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=ramire002era&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Gerardo Reyes,R,1,0,0,0,0,0,0,1,0,,1,,,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=reyes-004ger&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Joely Rodríguez,L,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=rodrig001joe&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Yerry Rodríguez,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,TEX,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=rodrig000yer&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,José Ruiz,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=ruiz--008jos&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Eduardo Salazar,R,1,0,0,0,0,0,1,0,0,,0,,,0,1,0,0,0,,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=salaza000edu&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Nick Sandlin,R,1,0,0,0,0,0,0,1,0,,1,,,0,0,0,0,0,CLE,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=sandli000nic&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Reiver Sanmartin,L,1,0,0,0,0,0,0,1,0,,1,,,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=sanmar000rei&year_min=2023&year_max=2023&seasons_type=forall
